NutsID,DICOFRE,region_name,year,edu_none,edu_basic,edu_secondary,edu_superior,labour_family,labour_holder,labour_spouse,labour_other_family,labour_non_family,labour_regular,labour_non_regular,labour_not_hired,production_eur,production_area
184020910,20910,"UniÃ£o das freguesias de SÃ£o Miguel do Pinheiro, SÃ£o Pedro de Solis e SÃ£o SebastiÃ£o dos Carros",2009,125,254,39,16,117,74,26,17,45,41,2,1,3531132.0,182.4
184020910,20910,"UniÃ£o das freguesias de SÃ£o Miguel do Pinheiro, SÃ£o Pedro de Solis e SÃ£o SebastiÃ£o dos Carros",2019,33,195,70,42,88,65,19,5,61,53,6,2,28801281.0,1310.2
184021001,21001,Amareleja,1999,246,496,62,32,131,89,26,16,69,28,40,1,5276910.0,715.5
184021001,21001,Amareleja,2009,148,545,81,50,168,111,37,21,71,40,30,1,4258958.0,535.1
184021001,21001,Amareleja,2019,91,483,122,93,118,84,18,17,78,50,25,4,8827727.0,1172.1
184021002,21002,PÃ³voa de SÃ£o Miguel,1999,255,550,52,37,195,138,34,23,124,42,79,3,6947063.0,454.3
184021002,21002,PÃ³voa de SÃ£o Miguel,2009,135,523,112,72,157,102,29,25,173,77,91,6,7284067.0,595.0
184021002,21002,PÃ³voa de SÃ£o Miguel,2019,64,413,116,112,244,120,56,68,141,82,22,37,9389545.0,731.6
184021008,21008,Sobral da AdiÃ§a,1999,210,367,45,40,96,59,19,18,113,39,73,2,4003504.0,436.5
184021008,21008,Sobral da AdiÃ§a,2009,113,379,38,56,123,87,25,10,119,64,51,5,4855865.0,401.2
184021008,21008,Sobral da AdiÃ§a,2019,47,258,67,65,126,71,28,28,152,68,73,10,8298647.0,844.8
184021009,21009,UniÃ£o das freguesias de Moura (Santo Agostinho e SÃ£o JoÃ£o Baptista) e Santo Amador,1999,270,641,94,78,285,179,75,32,368,122,232,14,13926158.0,573.2
184021009,21009,UniÃ£o das freguesias de Moura (Santo Agostinho e SÃ£o JoÃ£o Baptista) e Santo Amador,2009,222,601,128,104,286,170,69,47,285,120,136,29,13361277.0,535.2
184021009,21009,UniÃ£o das freguesias de Moura (Santo Agostinho e SÃ£o JoÃ£o Baptista) e Santo Amador,2019,96,595,151,153,224,161,41,22,395,195,126,74,22265792.0,801.1
184021010,21010,UniÃ£o das freguesias de Safara e Santo Aleixo da RestauraÃ§Ã£o,1999,268,447,37,31,128,87,26,15,101,59,40,1,5113028.0,393.8
184021010,21010,UniÃ£o das freguesias de Safara e Santo Aleixo da RestauraÃ§Ã£o,2009,177,314,33,38,102,71,23,8,96,48,46,2,5220093.0,331.4
184021010,21010,UniÃ£o das freguesias de Safara e Santo Aleixo da RestauraÃ§Ã£o,2019,66,283,77,50,125,85,27,14,97,48,42,8,9454933.0,661.0
184021203,21203,Ourique,1999,176,275,41,25,119,79,22,18,90,81,9,1,7150774.0,345.4
184021203,21203,Ourique,2009,110,263,51,32,162,118,30,15,62,55,4,2,7014471.0,319.4
184021203,21203,Ourique,2019,43,237,82,66,144,107,23,14,74,65,4,5,10833316.0,496.1
184021206,21206,Santana da Serra,1999,407,289,18,7,201,132,56,13,7,5,1,2,3058422.0,430.0
184021206,21206,Santana da Serra,2009,200,199,15,15,121,89,21,12,1,0,0,1,1272904.0,204.5
184021206,21206,Santana da Serra,2019,116,211,52,22,159,119,31,9,16,9,5,3,3056631.0,358.0
184021207,21207,UniÃ£o das freguesias de GarvÃ£o e Santa Luzia,1999,76,133,17,12,56,35,13,8,26,19,6,1,2270473.0,388.9
184021207,21207,UniÃ£o das freguesias de GarvÃ£o e Santa Luzia,2009,42,96,25,13,54,42,8,3,25,23,2,1,2692049.0,522.4
184021207,21207,UniÃ£o das freguesias de GarvÃ£o e Santa Luzia,2019,11,89,27,23,53,40,10,4,28,23,1,5,2946666.0,475.8
184021208,21208,UniÃ£o das freguesias de Panoias e ConceiÃ§Ã£o,1999,46,140,13,14,62,44,9,8,46,39,6,1,3464585.0,364.3
184021208,21208,UniÃ£o das freguesias de Panoias e ConceiÃ§Ã£o,2009,33,107,28,13,67,47,10,10,45,32,11,3,6058746.0,548.2
184021208,21208,UniÃ£o das freguesias de Panoias e ConceiÃ§Ã£o,2019,19,107,43,33,59,42,9,8,39,29,6,4,7071225.0,567.5
184021302,21302,Brinches,1999,186,276,31,41,84,51,18,15,127,40,84,3,3394118.0,395.4
184021302,21302,Brinches,2009,89,364,66,46,199,108,59,33,113,57,51,5,3995429.0,466.5
184021302,21302,Brinches,2019,51,274,73,58,81,53,12,17,170,66,31,73,7593005.0,1000.7
184021303,21303,Pias,1999,332,562,80,54,227,148,55,23,228,62,162,4,6929798.0,586.1
184021303,21303,Pias,2009,158,584,91,52,254,142,57,55,226,88,122,16,7518371.0,579.7
184021303,21303,Pias,2019,60,382,106,75,160,124,28,9,278,154,51,72,15581831.0,1074.5
184021307,21307,Vila Verde de Ficalho,1999,213,379,44,50,118,87,22,10,64,30,33,2,3015307.0,404.9
184021307,21307,Vila Verde de Ficalho,2009,144,354,56,65,116,77,22,17,61,41,18,2,3239598.0,408.6
184021307,21307,Vila Verde de Ficalho,2019,76,275,77,90,93,77,11,5,85,39,43,3,4353521.0,542.6
184021308,21308,UniÃ£o das freguesias de Serpa (Salvador e Santa Maria),1999,389,586,111,72,385,222,109,54,279,186,90,3,12468992.0,382.8
184021308,21308,UniÃ£o das freguesias de Serpa (Salvador e Santa Maria),2009,203,705,179,155,375,210,83,82,281,175,84,22,14997906.0,415.6
184021308,21308,UniÃ£o das freguesias de Serpa (Salvador e Santa Maria),2019,92,482,165,136,264,174,50,39,425,263,96,65,29069503.0,776.3
184021309,21309,UniÃ£o das freguesias de Vila Nova de SÃ£o Bento e Vale de Vargo,1999,575,831,74,54,372,225,96,51,215,109,102,4,9978386.0,423.5
184021309,21309,UniÃ£o das freguesias de Vila Nova de SÃ£o Bento e Vale de Vargo,2009,351,1051,152,123,398,217,101,80,123,70,51,2,8522145.0,405.8
184021309,21309,UniÃ£o das freguesias de Vila Nova de SÃ£o Bento e Vale de Vargo,2019,164,783,181,135,270,168,64,38,185,127,40,18,13871492.0,560.6
184021401,21401,PedrÃ³gÃ£o,1999,89,108,17,9,54,35,13,6,116,58,57,1,4461015.0,502.2
184021401,21401,PedrÃ³gÃ£o,2009,42,143,40,18,57,34,12,11,176,96,78,2,4433023.0,486.1
184021401,21401,PedrÃ³gÃ£o,2019,13,124,46,23,45,27,13,6,183,136,36,11,8378087.0,769.4
184021402,21402,Selmes,1999,125,249,53,34,118,74,23,20,179,97,78,4,7090881.0,496.8
184021402,21402,Selmes,2009,75,226,64,56,79,51,14,14,267,128,129,10,7232080.0,659.6
184021402,21402,Selmes,2019,11,121,56,64,60,37,13,11,287,185,23,79,12129995.0,1198.2
184021403,21403,Vidigueira,1999,125,245,44,24,105,70,20,15,73,28,44,1,2075064.0,662.0
184021403,21403,Vidigueira,2009,75,263,63,60,76,51,10,15,35,9,24,2,1423429.0,956.1
184021403,21403,Vidigueira,2019,46,204,69,68,78,50,11,16,35,13,20,2,2226892.0,1831.7
184021404,21404,Vila de Frades,1999,165,269,47,20,127,84,26,16,38,14,23,1,1579946.0,748.5
184021404,21404,Vila de Frades,2009,68,166,29,23,83,59,16,7,34,17,14,2,1355502.0,998.1
184021404,21404,Vila de Frades,2019,21,120,31,43,73,55,16,2,82,43,37,2,2701910.0,1707.5
185110301,110301,Alcoentre,1999,362,514,82,36,319,184,93,42,76,24,51,1,2737582.0,1982.6
185110301,110301,Alcoentre,2009,63,277,38,14,119,79,23,16,83,14,69,1,1902436.0,1880.0
185110301,110301,Alcoentre,2019,27,183,36,29,45,28,12,5,51,30,20,2,2835543.0,2686.1
185110302,110302,Aveiras de Baixo,1999,65,164,34,22,93,54,26,13,60,51,9,1,3841609.0,6645.3
185110302,110302,Aveiras de Baixo,2009,23,90,16,11,37,23,8,7,29,17,12,0,1380888.0,1514.3
185110302,110302,Aveiras de Baixo,2019,6,38,23,15,20,14,3,3,20,17,3,0,757441.0,911.2
185110303,110303,Aveiras de Cima,1999,236,498,81,33,243,139,62,42,93,37,54,1,4187437.0,3170.4
185110303,110303,Aveiras de Cima,2009,109,302,25,25,101,66,23,13,30,14,15,1,1055698.0,1629.9
185110303,110303,Aveiras de Cima,2019,42,265,39,29,143,94,24,25,47,32,14,2,6521309.0,5780.7
185110304,110304,Azambuja,1999,148,341,63,45,199,114,58,27,309,177,125,7,11726718.0,2429.5
185110304,110304,Azambuja,2009,72,259,69,39,114,65,26,23,258,130,125,3,22092778.0,5454.2
185110304,110304,Azambuja,2019,14,99,75,38,78,55,12,12,186,116,60,11,26034641.0,5282.2
185110306,110306,Vale do ParaÃ­so,1999,47,119,23,15,69,42,19,8,9,2,7,0,407043.0,1591.8
185110306,110306,Vale do ParaÃ­so,2009,16,74,11,22,26,14,6,7,0,0,0,0,237961.0,1924.6
185110306,110306,Vale do ParaÃ­so,2019,1,26,8,5,10,7,2,1,14,6,6,3,358251.0,1821.0
185110307,110307,Vila Nova da Rainha,1999,8,26,1,6,11,8,2,1,19,9,8,1,835892.0,1080.2
185110307,110307,Vila Nova da Rainha,2009,1,12,1,0,5,4,1,1,9,6,3,0,1001784.0,1202.8
185110307,110307,Vila Nova da Rainha,2019,0,7,5,2,4,3,1,1,27,12,10,4,4310695.0,3987.9
185110310,110310,"UniÃ£o das freguesias de Manique do Intendente, Vila Nova de SÃ£o Pedro e MaÃ§ussa",1999,317,788,136,87,391,245,97,48,120,19,98,4,5367548.0,2462.0
185110310,110310,"UniÃ£o das freguesias de Manique do Intendente, Vila Nova de SÃ£o Pedro e MaÃ§ussa",2009,58,451,68,49,151,98,37,16,42,19,21,2,2981254.0,838.6
185110310,110310,"UniÃ£o das freguesias de Manique do Intendente, Vila Nova de SÃ£o Pedro e MaÃ§ussa",2019,21,219,38,42,91,60,20,11,45,34,9,2,3477031.0,3505.3
185140301,140301,Almeirim,1999,281,623,88,75,489,272,166,51,376,82,289,4,7613117.0,2550.2
185140301,140301,Almeirim,2009,113,537,57,57,274,172,73,29,184,69,110,5,14306619.0,3533.0
185140301,140301,Almeirim,2019,37,294,59,54,157,116,30,11,315,160,121,34,18641398.0,3042.3
185140302,140302,Benfica do Ribatejo,1999,308,538,67,37,228,114,81,33,310,66,240,4,7353592.0,2810.8
185140302,140302,Benfica do Ribatejo,2009,89,326,39,24,189,109,57,23,188,38,148,1,10786051.0,5811.2
185140302,140302,Benfica do Ribatejo,2019,50,319,61,45,142,81,40,21,164,97,57,11,12171910.0,4954.2
185140303,140303,Fazendas de Almeirim,1999,520,882,81,57,558,313,180,65,239,7,227,5,5825723.0,1990.6
185140303,140303,Fazendas de Almeirim,2009,260,929,83,57,441,242,123,75,96,36,60,1,7799554.0,3126.2
185140303,140303,Fazendas de Almeirim,2019,94,514,71,48,244,146,57,40,139,46,89,3,8136121.0,3486.2
185140304,140304,Raposa,1999,36,46,3,6,28,18,7,3,43,13,29,1,1583030.0,2274.5
185140304,140304,Raposa,2009,8,34,8,5,17,13,2,2,24,19,4,1,1564564.0,1259.6
185140304,140304,Raposa,2019,4,15,8,4,10,8,2,0,36,31,3,2,1681174.0,1190.0
185140401,140401,AlpiarÃ§a,1999,490,1063,110,62,732,411,253,69,543,171,368,5,18477123.0,1911.0
185140401,140401,AlpiarÃ§a,2009,134,809,110,87,463,255,140,69,333,177,150,7,17726695.0,3596.0
185140401,140401,AlpiarÃ§a,2019,54,399,109,77,181,101,47,33,403,242,135,26,23600340.0,4394.5
185140501,140501,Benavente,1999,149,386,60,33,186,124,52,10,277,203,70,4,14179063.0,2484.7
185140501,140501,Benavente,2009,51,273,63,26,157,106,38,13,308,234,73,2,31738413.0,3560.3
185140501,140501,Benavente,2019,25,217,48,45,86,55,21,10,173,139,22,13,20986129.0,1834.3
185140502,140502,Samora Correia,1999,191,380,33,29,172,95,52,25,475,395,71,9,23902715.0,898.9
185140502,140502,Samora Correia,2009,44,159,34,27,91,60,21,11,506,481,17,8,43443326.0,2470.6
185140502,140502,Samora Correia,2019,19,108,35,39,59,37,14,7,447,408,30,9,25569792.0,1283.1
185140503,140503,Santo EstÃªvÃ£o,1999,108,227,17,21,116,57,39,21,68,38,29,1,3877577.0,1158.4
185140503,140503,Santo EstÃªvÃ£o,2009,47,86,9,14,42,26,9,8,78,40,37,0,2707198.0,1429.5
185140503,140503,Santo EstÃªvÃ£o,2019,6,49,10,15,23,14,5,4,24,17,3,4,1635738.0,1100.9
185140504,140504,Barrosa,1999,16,33,1,0,17,12,4,0,17,13,3,0,1102742.0,1076.6
185140504,140504,Barrosa,2009,4,30,1,6,18,12,5,1,12,8,4,0,621479.0,1554.1
185140504,140504,Barrosa,2019,2,22,3,2,8,6,2,0,2,1,1,0,231298.0,1298.0
185140604,140604,PontÃ©vel,1999,249,552,74,59,317,176,98,44,175,125,49,1,7915691.0,4711.5
185140604,140604,PontÃ©vel,2009,89,212,18,35,118,72,38,8,40,27,13,0,2346741.0,2461.2
185140604,140604,PontÃ©vel,2019,6,146,32,45,65,42,15,7,53,39,12,2,4384983.0,5142.5
185140605,140605,Valada,1999,29,122,26,35,79,45,18,16,198,81,113,3,6524054.0,2393.9
185140605,140605,Valada,2009,20,80,23,19,56,37,14,5,161,64,93,4,18537915.0,5984.1
185140605,140605,Valada,2019,14,51,14,17,35,20,10,6,197,93,85,19,19637893.0,4856.1
185140607,140607,Vila ChÃ£ de Ourique,1999,48,266,39,28,98,62,26,11,108,53,54,1,4791477.0,3371.2
185140607,140607,Vila ChÃ£ de Ourique,2009,24,175,33,28,83,47,23,13,178,149,28,1,20955598.0,14651.0
185140607,140607,Vila ChÃ£ de Ourique,2019,14,127,37,27,51,32,12,8,87,43,35,9,8276839.0,3584.7
185140608,140608,Vale da Pedra,1999,51,130,16,11,69,41,19,8,24,18,6,0,747892.0,988.6
185140608,140608,Vale da Pedra,2009,20,46,19,9,22,13,6,3,9,6,3,0,296592.0,860.7
185140608,140608,Vale da Pedra,2019,3,25,11,4,12,8,3,1,17,13,3,1,1403744.0,1461.4
185140609,140609,UniÃ£o das freguesias do Cartaxo e Vale da Pinta,1999,124,277,47,23,132,88,35,9,108,79,29,1,6435675.0,8370.7
185140609,140609,UniÃ£o das freguesias do Cartaxo e Vale da Pinta,2009,22,122,22,26,65,45,15,6,112,103,9,0,5463186.0,8685.9
185140609,140609,UniÃ£o das freguesias do Cartaxo e Vale da Pinta,2019,15,75,33,38,49,31,10,9,90,81,8,1,5102969.0,4604.4
185140610,140610,UniÃ£o das freguesias de Ereira e Lapa,1999,136,336,38,42,141,80,38,23,36,5,31,1,1574544.0,2178.9
185140610,140610,UniÃ£o das freguesias de Ereira e Lapa,2009,40,198,38,23,66,38,17,11,24,14,10,0,1075249.0,2057.6
185140610,140610,UniÃ£o das freguesias de Ereira e Lapa,2019,14,130,33,21,78,43,17,18,19,11,7,0,1374081.0,3604.2
185140704,140704,Ulme,1999,32,55,3,7,58,38,17,3,38,8,17,13,3256590.0,1007.7
185140704,140704,Ulme,2009,9,44,5,7,29,20,9,1,64,28,35,1,1460739.0,708.7
185140704,140704,Ulme,2019,11,52,8,15,19,13,3,3,54,44,8,2,3042566.0,930.5
185140705,140705,Vale de Cavalos,1999,34,80,15,16,64,38,18,8,108,66,40,2,4745990.0,3143.9
185140705,140705,Vale de Cavalos,2009,6,82,16,13,44,25,12,6,168,83,84,1,9236840.0,1438.5
185140705,140705,Vale de Cavalos,2019,15,56,15,21,24,17,4,2,110,80,26,4,10505417.0,1786.8
185140707,140707,Carregueira,1999,120,269,19,8,144,84,50,10,14,5,5,4,1123674.0,1892.6
185140707,140707,Carregueira,2009,50,194,17,8,79,53,18,8,39,25,13,1,3029878.0,543.1
185140707,140707,Carregueira,2019,14,68,26,11,33,20,8,5,30,20,8,1,4586910.0,2392.8
185140708,140708,UniÃ£o das freguesias da Chamusca e Pinheiro Grande,1999,124,295,48,36,187,113,51,23,148,49,83,16,4561742.0,1315.3
185140708,140708,UniÃ£o das freguesias da Chamusca e Pinheiro Grande,2009,24,223,29,21,98,68,23,6,49,28,19,2,5277611.0,2468.5
185140708,140708,UniÃ£o das freguesias da Chamusca e Pinheiro Grande,2019,21,100,33,29,58,35,19,4,87,69,12,6,4763615.0,1411.3
185140709,140709,UniÃ£o das freguesias de Parreira e Chouto,1999,104,158,20,24,147,86,46,16,129,88,34,8,6100223.0,457.7
185140709,140709,UniÃ£o das freguesias de Parreira e Chouto,2009,33,141,20,25,93,58,28,6,127,97,27,3,6607371.0,411.9
185140709,140709,UniÃ£o das freguesias de Parreira e Chouto,2019,19,152,49,42,58,36,13,10,125,73,39,13,10314772.0,841.4
185140902,140902,CouÃ§o,1999,140,172,29,41,102,71,25,6,288,148,134,5,18051224.0,704.5
185140902,140902,CouÃ§o,2009,47,125,30,40,57,40,12,5,150,102,43,5,13002398.0,908.2
185140902,140902,CouÃ§o,2019,26,109,29,83,44,30,8,6,162,99,20,44,21226766.0,1186.4
185140903,140903,SÃ£o JosÃ© da Lamarosa,1999,313,402,29,17,147,76,46,24,78,36,40,2,5443170.0,916.0
185140903,140903,SÃ£o JosÃ© da Lamarosa,2009,170,269,20,21,166,102,52,12,83,53,29,1,5666171.0,1158.1
185140903,140903,SÃ£o JosÃ© da Lamarosa,2019,65,239,35,33,87,56,24,7,84,54,27,3,8806815.0,2321.9
185140905,140905,Branca,1999,128,223,30,17,171,89,68,14,139,95,43,2,6955604.0,1050.2
185140905,140905,Branca,2009,91,204,33,20,102,60,31,12,65,55,9,1,5010195.0,908.7
185140905,140905,Branca,2019,43,205,48,37,58,37,17,5,67,56,10,2,7380733.0,1628.6
185140907,140907,Biscainho,1999,51,128,20,14,113,54,45,14,106,79,25,1,5814714.0,1021.1
185140907,140907,Biscainho,2009,18,60,14,10,24,19,4,1,80,58,21,1,5496154.0,856.5
185140907,140907,Biscainho,2019,9,39,10,13,11,7,3,1,57,41,14,2,9370956.0,2007.6
185140908,140908,Santana do Mato,1999,109,145,23,13,79,49,21,9,59,41,17,2,5760122.0,903.2
185140908,140908,Santana do Mato,2009,37,82,7,16,44,25,10,9,26,22,3,1,4641585.0,609.6
185140908,140908,Santana do Mato,2019,18,104,19,27,36,19,8,9,34,25,7,2,6350037.0,1180.5
185140909,140909,"UniÃ£o das freguesias de Coruche, Fajarda e Erra",1999,501,797,121,87,464,263,146,55,405,246,147,12,20389919.0,1185.2
185140909,140909,"UniÃ£o das freguesias de Coruche, Fajarda e Erra",2009,186,495,91,69,221,138,62,20,264,192,64,8,26745444.0,1565.7
185140909,140909,"UniÃ£o das freguesias de Coruche, Fajarda e Erra",2019,69,342,74,92,138,94,37,7,299,183,84,31,34733773.0,1675.4
185141201,141201,Azinhaga,1999,59,124,21,20,90,60,22,8,101,41,58,2,3293970.0,1628.3
185141201,141201,Azinhaga,2009,22,81,20,15,63,43,14,7,56,39,12,5,4595512.0,1681.3
185141201,141201,Azinhaga,2019,13,81,24,19,35,26,7,2,113,79,24,10,8753269.0,2280.7
185141202,141202,GolegÃ£,1999,117,224,42,46,177,116,41,20,202,92,108,2,5291508.0,1485.8
185141202,141202,GolegÃ£,2009,8,158,38,35,102,62,26,15,105,78,25,3,7700757.0,2492.5
185141202,141202,GolegÃ£,2019,18,93,35,36,44,33,8,4,172,99,62,11,10412832.0,2181.5
185141203,141203,Pombalinho,1999,11,55,6,11,26,16,8,3,24,9,14,1,995502.0,2141.6
185141203,141203,Pombalinho,2009,8,33,5,5,21,12,4,5,24,13,11,0,1798399.0,3203.4
185141203,141203,Pombalinho,2019,3,18,5,2,7,6,1,0,11,5,6,1,1223071.0,3768.4
185141401,141401,Alcobertas,1999,341,584,48,14,323,167,120,36,7,4,2,1,7751919.0,10906.1
185141401,141401,Alcobertas,2009,158,380,41,18,169,100,64,5,12,6,6,0,4542114.0,2602.2
185141401,141401,Alcobertas,2019,23,221,27,18,70,42,22,6,16,11,4,1,5828617.0,13031.0
185141402,141402,Arrouquelas,1999,75,196,23,12,73,41,24,9,22,10,11,0,2050638.0,5001.6
185141402,141402,Arrouquelas,2009,20,98,22,6,31,21,6,4,23,23,0,0,5599761.0,3205.7
185141402,141402,Arrouquelas,2019,11,67,23,11,27,16,8,3,54,42,11,1,3632811.0,10241.1
185141405,141405,FrÃ¡guas,1999,213,378,45,11,146,72,45,29,30,11,19,1,4727502.0,7605.3
185141405,141405,FrÃ¡guas,2009,54,185,14,4,74,50,22,2,45,33,12,0,4187020.0,8373.5
185141405,141405,FrÃ¡guas,2019,27,127,19,10,53,27,17,9,37,31,4,1,4582063.0,13300.6
185141408,141408,Rio Maior,1999,352,954,93,52,506,285,166,54,115,62,49,4,12644903.0,6474.1
185141408,141408,Rio Maior,2009,130,500,77,35,295,150,106,39,55,44,10,0,9422368.0,7476.1
185141408,141408,Rio Maior,2019,57,274,64,48,90,56,21,13,95,60,32,3,13952685.0,9839.6
185141410,141410,Asseiceira,1999,40,117,6,8,59,32,21,6,7,5,1,1,1152842.0,4053.0
185141410,141410,Asseiceira,2009,16,60,13,8,38,18,13,8,10,10,0,0,1140501.0,1480.2
185141410,141410,Asseiceira,2019,12,51,12,7,14,8,4,2,10,8,1,0,1407314.0,16163.0
185141411,141411,SÃ£o SebastiÃ£o,1999,17,90,1,0,52,28,23,1,7,3,3,0,2342181.0,11013.7
185141411,141411,SÃ£o SebastiÃ£o,2009,18,71,3,2,28,21,8,0,3,3,0,0,805904.0,4103.8
185141411,141411,SÃ£o SebastiÃ£o,2019,26,94,26,6,29,18,8,3,13,6,4,2,1495044.0,6907.4
185141415,141415,UniÃ£o das freguesias de Azambujeira e Malaqueijo,1999,162,322,53,27,147,82,49,16,27,6,19,1,2981089.0,2678.6
185141415,141415,UniÃ£o das freguesias de Azambujeira e Malaqueijo,2009,35,187,14,20,63,43,18,3,29,20,7,1,3391549.0,4492.9
185141415,141415,UniÃ£o das freguesias de Azambujeira e Malaqueijo,2019,12,127,18,16,39,22,11,6,69,45,21,4,7358303.0,9237.7
185141416,141416,UniÃ£o das freguesias de Marmeleira e Assentiz,1999,29,216,33,12,87,50,24,13,29,15,13,1,2015286.0,4504.3
185141416,141416,UniÃ£o das freguesias de Marmeleira e Assentiz,2009,19,86,11,10,28,19,8,0,23,21,2,0,2775633.0,6486.6
185141416,141416,UniÃ£o das freguesias de Marmeleira e Assentiz,2019,17,95,39,15,42,26,11,5,35,30,5,1,4359359.0,7656.5
185141417,141417,UniÃ£o das freguesias de Outeiro da CortiÃ§ada e Arruda dos PisÃµes,1999,213,393,75,42,165,80,58,28,21,7,13,1,3841704.0,3238.2
185141417,141417,UniÃ£o das freguesias de Outeiro da CortiÃ§ada e Arruda dos PisÃµes,2009,41,151,30,11,67,49,16,2,36,27,9,0,2434870.0,2405.6
185141417,141417,UniÃ£o das freguesias de Outeiro da CortiÃ§ada e Arruda dos PisÃµes,2019,18,135,25,17,32,19,10,3,28,15,13,1,2145818.0,3304.4
185141418,141418,UniÃ£o das freguesias de SÃ£o JoÃ£o da Ribeira e Ribeira de SÃ£o JoÃ£o,1999,122,291,28,20,133,75,45,14,62,50,10,2,7460492.0,8493.2
185141418,141418,UniÃ£o das freguesias de SÃ£o JoÃ£o da Ribeira e Ribeira de SÃ£o JoÃ£o,2009,41,158,22,14,66,41,21,4,25,14,11,0,3700242.0,4561.9
185141418,141418,UniÃ£o das freguesias de SÃ£o JoÃ£o da Ribeira e Ribeira de SÃ£o JoÃ£o,2019,12,115,26,27,37,23,9,6,32,23,9,1,4519181.0,8304.1
185141502,141502,Marinhais,1999,195,276,39,24,190,101,66,24,93,49,41,3,4645931.0,3552.3
185141502,141502,Marinhais,2009,82,169,22,5,83,53,24,5,66,45,21,0,4721563.0,5875.0
185141502,141502,Marinhais,2019,26,134,34,17,34,21,10,2,52,24,24,4,3459618.0,3809.5
185141503,141503,Muge,1999,67,105,20,4,57,31,15,11,177,114,62,1,4485799.0,937.7
185141503,141503,Muge,2009,13,38,6,6,21,17,5,0,127,98,29,0,7063835.0,3789.8
185141503,141503,Muge,2019,2,36,9,5,13,10,3,1,97,69,20,8,8390398.0,2875.6
185141507,141507,UniÃ£o das freguesias de GlÃ³ria do Ribatejo e Granho,1999,172,264,19,14,115,59,44,12,73,1,70,2,1162838.0,2306.8
185141507,141507,UniÃ£o das freguesias de GlÃ³ria do Ribatejo e Granho,2009,139,223,27,8,80,64,15,0,7,6,1,0,1233726.0,1770.3
185141507,141507,UniÃ£o das freguesias de GlÃ³ria do Ribatejo e Granho,2019,46,177,27,24,39,23,12,4,41,40,1,0,8292593.0,6690.3
185141508,141508,UniÃ£o das freguesias de Salvaterra de Magos e Foros de Salvaterra,1999,410,633,79,50,416,236,140,40,290,121,164,5,12871965.0,2695.9
185141508,141508,UniÃ£o das freguesias de Salvaterra de Magos e Foros de Salvaterra,2009,112,329,39,38,201,126,59,16,156,74,80,3,14779369.0,3050.4
185141508,141508,UniÃ£o das freguesias de Salvaterra de Magos e Foros de Salvaterra,2019,50,244,44,25,81,64,12,6,206,159,37,10,27423888.0,5251.2
185141601,141601,Abitureiras,1999,148,324,35,15,128,71,43,14,51,41,8,1,2586956.0,1711.1
185141601,141601,Abitureiras,2009,51,293,58,40,167,80,48,39,33,25,6,2,2387812.0,1264.9
185141601,141601,Abitureiras,2019,16,183,45,38,57,37,11,10,36,28,6,2,4124441.0,3051.9
185141602,141602,AbrÃ£,1999,84,259,21,7,62,32,22,8,9,3,6,1,565071.0,1028.4
185141602,141602,AbrÃ£,2009,32,181,15,16,63,36,22,6,14,14,0,0,304647.0,717.9
185141602,141602,AbrÃ£,2019,23,131,26,15,34,19,8,7,8,7,1,1,549055.0,1825.1
185141604,141604,Alcanede,1999,533,1418,129,48,462,238,144,80,42,8,29,4,7726170.0,3263.8
185141604,141604,Alcanede,2009,293,713,57,58,300,182,101,17,20,15,5,0,6921914.0,4077.9
185141604,141604,Alcanede,2019,101,633,104,60,155,81,44,30,204,172,25,7,40670780.0,21670.6
185141605,141605,AlcanhÃµes,1999,57,208,49,34,67,39,15,13,121,30,90,2,3341561.0,1755.3
185141605,141605,AlcanhÃµes,2009,15,104,15,18,23,16,5,1,57,45,12,0,3741391.0,4859.4
185141605,141605,AlcanhÃµes,2019,8,67,28,10,27,17,4,7,37,18,9,10,2103883.0,1724.6
185141606,141606,Almoster,1999,135,354,54,20,193,111,64,18,87,66,19,1,11717544.0,9011.5
185141606,141606,Almoster,2009,12,404,40,25,83,45,30,8,71,60,10,1,8699282.0,10049.8
185141606,141606,Almoster,2019,41,265,72,52,62,31,18,13,283,266,12,5,43097182.0,26507.3
185141607,141607,Amiais de Baixo,1999,76,111,16,3,31,15,11,4,3,0,3,0,207346.0,1288.8
185141607,141607,Amiais de Baixo,2009,19,88,3,9,25,15,9,2,0,0,0,0,55409.0,617.1
185141607,141607,Amiais de Baixo,2019,2,21,8,4,7,3,1,2,0,0,0,0,14225.0,502.5
185141608,141608,Arneiro das MilhariÃ§as,1999,87,169,29,6,47,26,13,8,4,0,3,1,300260.0,763.1
185141608,141608,Arneiro das MilhariÃ§as,2009,19,133,31,5,51,21,13,18,1,0,0,0,137915.0,753.5
185141608,141608,Arneiro das MilhariÃ§as,2019,16,109,35,14,25,13,6,6,2,0,2,0,345177.0,1041.6
185141613,141613,MoÃ§arria,1999,113,242,24,18,69,43,18,8,17,4,11,1,1022664.0,1361.0
185141613,141613,MoÃ§arria,2009,33,173,28,18,53,31,14,8,10,5,4,1,630559.0,1035.1
185141613,141613,MoÃ§arria,2019,31,189,51,27,53,31,12,10,14,6,7,1,1326980.0,2191.8
185141614,141614,Pernes,1999,102,179,18,15,60,28,18,14,58,51,6,1,4377678.0,6125.6
185141614,141614,Pernes,2009,50,153,24,14,60,34,20,6,43,39,3,0,3315416.0,4429.6
