NutsID,DICOFRE,region_name,year,edu_none,edu_basic,edu_secondary,edu_superior,labour_family,labour_holder,labour_spouse,labour_other_family,labour_non_family,labour_regular,labour_non_regular,labour_not_hired,production_eur,production_area
16E060704,60704,Serpins,1999,17,97,5,5,50,23,19,9,5,3,3,0,911418.0,11173.4
16E060704,60704,Serpins,2009,21,70,3,4,39,20,13,6,6,4,2,0,309523.0,5809.4
16E060704,60704,Serpins,2019,20,137,19,17,73,33,25,16,7,5,2,0,384138.0,3752.1
16E060706,60706,GÃ¢ndaras,2009,22,50,6,4,31,19,10,2,2,2,1,0,354153.0,5259.2
16E060706,60706,GÃ¢ndaras,2019,16,87,11,17,50,23,13,14,1,0,1,0,596163.0,7443.7
16E060707,60707,UniÃ£o das freguesias de Foz de Arouce e Casal de Ermio,1999,38,85,10,11,53,26,18,9,23,13,10,0,1302526.0,10271.5
16E060707,60707,UniÃ£o das freguesias de Foz de Arouce e Casal de Ermio,2009,21,73,9,6,43,22,15,5,42,33,9,0,3197068.0,27114.5
16E060707,60707,UniÃ£o das freguesias de Foz de Arouce e Casal de Ermio,2019,14,104,24,14,63,30,18,16,35,31,4,0,2126165.0,16413.2
16E060708,60708,UniÃ£o das freguesias de LousÃ£ e Vilarinho,1999,119,415,40,24,213,109,83,21,47,28,18,1,3579427.0,9680.7
16E060708,60708,UniÃ£o das freguesias de LousÃ£ e Vilarinho,2009,60,182,25,26,119,63,39,17,27,24,3,0,1060278.0,6168.4
16E060708,60708,UniÃ£o das freguesias de LousÃ£ e Vilarinho,2019,37,252,63,46,129,62,29,38,30,26,3,0,1978089.0,8798.5
16E060801,60801,Mira,1999,591,1066,114,66,861,415,307,140,92,52,36,4,6552165.0,6642.0
16E060801,60801,Mira,2009,164,385,43,36,319,184,102,33,93,77,15,1,6293727.0,11550.0
16E060801,60801,Mira,2019,8,151,24,16,68,43,22,4,37,35,1,0,4756635.0,15498.5
16E060802,60802,Seixo,1999,140,220,37,18,196,95,76,25,48,43,5,1,1956566.0,7231.8
16E060802,60802,Seixo,2009,45,64,5,4,86,43,34,8,49,47,1,1,1721450.0,10764.4
16E060802,60802,Seixo,2019,2,53,5,1,31,21,9,1,29,27,2,0,1599334.0,8978.5
16E060803,60803,Carapelhos,1999,174,244,26,12,222,108,81,33,10,2,7,1,1028238.0,4498.6
16E060803,60803,Carapelhos,2009,44,98,10,8,59,29,21,9,4,1,2,0,794786.0,6482.8
16E060803,60803,Carapelhos,2019,8,40,10,6,28,17,9,3,3,2,0,0,737966.0,4275.8
16E060804,60804,Praia de Mira,1999,101,183,8,2,126,59,49,17,11,8,3,1,765445.0,2688.3
16E060804,60804,Praia de Mira,2009,53,98,25,13,91,42,33,16,5,4,0,0,959491.0,3934.3
16E060804,60804,Praia de Mira,2019,4,39,8,6,22,13,8,2,36,26,5,5,695934.0,2735.6
16E060901,60901,Lamas,1999,71,344,51,24,126,64,41,21,8,1,7,0,301049.0,1379.6
16E060901,60901,Lamas,2009,45,248,67,32,114,62,33,20,15,5,9,2,399116.0,1820.0
16E060901,60901,Lamas,2019,5,205,65,39,137,63,36,38,10,1,9,0,326952.0,1721.7
16E060902,60902,Miranda do Corvo,1999,216,628,76,36,268,153,79,37,28,16,11,1,1845662.0,4902.2
16E060902,60902,Miranda do Corvo,2009,60,257,38,18,192,101,74,17,15,5,10,0,841815.0,4170.7
16E060902,60902,Miranda do Corvo,2019,51,305,74,56,141,75,42,24,5,1,4,0,937218.0,3763.8
16E060905,60905,Vila Nova,1999,114,213,12,2,156,75,64,17,1,0,1,0,231119.0,2635.3
16E060905,60905,Vila Nova,2009,25,84,13,6,36,22,10,4,1,0,1,0,146780.0,2741.5
16E060905,60905,Vila Nova,2019,13,75,19,11,44,20,13,12,5,4,1,0,385986.0,7901.5
16E060906,60906,UniÃ£o das freguesias de Semide e Rio Vide,1999,229,413,44,17,277,143,99,35,18,5,12,1,4516584.0,14472.5
16E060906,60906,UniÃ£o das freguesias de Semide e Rio Vide,2009,89,313,31,34,190,107,63,19,18,11,7,0,2941004.0,13591.8
16E060906,60906,UniÃ£o das freguesias de Semide e Rio Vide,2019,38,296,47,23,197,105,63,29,85,74,10,1,15749003.0,27916.3
16E061002,61002,Arazede,1999,875,1899,143,42,1410,751,535,123,74,31,38,5,12746113.0,6143.5
16E061002,61002,Arazede,2009,381,1126,154,74,705,389,244,72,139,90,45,4,10645297.0,7873.9
16E061002,61002,Arazede,2019,119,646,110,59,382,215,143,24,144,108,22,14,7670949.0,5931.8
16E061003,61003,Carapinheira,1999,191,429,68,23,250,132,91,27,20,4,15,2,1745693.0,1800.2
16E061003,61003,Carapinheira,2009,96,282,47,23,120,57,42,21,11,4,6,1,1742862.0,2082.3
16E061003,61003,Carapinheira,2019,23,128,36,29,70,35,27,8,5,2,2,1,1031393.0,1596.5
16E061005,61005,Liceia,1999,234,444,33,18,318,151,150,17,13,3,9,2,2314701.0,5374.3
16E061005,61005,Liceia,2009,129,294,35,12,216,117,78,21,6,5,1,1,1617745.0,5825.7
16E061005,61005,Liceia,2019,30,246,36,19,123,69,42,12,9,4,3,2,979848.0,3634.7
16E061006,61006,MeÃ£s do Campo,1999,85,269,15,6,204,104,85,16,12,0,10,2,680782.0,1527.7
16E061006,61006,MeÃ£s do Campo,2009,49,96,15,14,38,18,10,10,7,5,1,0,713289.0,4035.8
16E061006,61006,MeÃ£s do Campo,2019,49,269,40,63,132,67,43,22,34,20,11,3,4807782.0,2175.5
16E061008,61008,Pereira,1999,70,192,13,4,181,100,71,10,1,0,1,0,504742.0,1866.7
16E061008,61008,Pereira,2009,20,107,19,9,87,48,31,8,1,1,0,0,573145.0,1937.9
16E061008,61008,Pereira,2019,37,124,31,32,71,40,20,11,2,0,1,0,437825.0,1706.5
16E061009,61009,Santo VarÃ£o,1999,23,105,13,8,82,44,32,7,18,13,5,0,762897.0,1300.7
16E061009,61009,Santo VarÃ£o,2009,12,64,14,7,49,30,17,2,17,10,8,0,1149308.0,1732.8
16E061009,61009,Santo VarÃ£o,2019,8,58,29,15,37,24,10,4,74,31,4,39,2780235.0,5063.7
16E061010,61010,Seixo de GatÃµes,1999,195,472,50,29,288,146,103,39,7,3,4,0,1975118.0,3414.1
16E061010,61010,Seixo de GatÃµes,2009,99,307,31,30,154,87,51,16,16,14,1,2,1942135.0,4757.3
16E061010,61010,Seixo de GatÃµes,2019,35,256,48,22,126,67,37,21,20,15,3,2,1777622.0,2834.7
16E061011,61011,TentÃºgal,1999,202,750,60,14,531,271,224,36,41,2,34,6,2554748.0,1839.7
16E061011,61011,TentÃºgal,2009,188,474,80,27,207,115,67,25,38,26,10,2,4416570.0,3019.9
16E061011,61011,TentÃºgal,2019,104,353,101,55,151,88,50,13,37,32,2,2,5062427.0,3696.3
16E061014,61014,Ereira,1999,74,60,12,10,57,38,14,4,4,4,0,0,141103.0,347.8
16E061014,61014,Ereira,2009,19,98,13,20,59,34,19,7,14,13,1,0,1115292.0,1512.9
16E061014,61014,Ereira,2019,3,38,14,13,25,14,5,6,6,5,1,0,919619.0,1272.4
16E061015,61015,"UniÃ£o das freguesias de Abrunheira, Verride e Vila Nova da Barca",1999,74,208,29,14,137,75,44,18,24,15,8,1,1258890.0,1309.6
16E061015,61015,"UniÃ£o das freguesias de Abrunheira, Verride e Vila Nova da Barca",2009,38,134,23,14,103,58,35,10,10,7,3,0,1333069.0,1488.1
16E061015,61015,"UniÃ£o das freguesias de Abrunheira, Verride e Vila Nova da Barca",2019,23,96,40,18,55,29,17,9,12,8,2,1,1683846.0,1597.6
16E061016,61016,UniÃ£o das freguesias de Montemor-o-Velho e GatÃµes,1999,241,459,67,43,334,172,124,37,29,21,6,2,1771118.0,1777.5
16E061016,61016,UniÃ£o das freguesias de Montemor-o-Velho e GatÃµes,2009,154,358,63,69,214,118,72,24,22,17,4,2,2917734.0,2175.5
16E061016,61016,UniÃ£o das freguesias de Montemor-o-Velho e GatÃµes,2019,45,226,65,33,100,56,31,13,5,2,2,2,1516473.0,1818.4
16E061101,61101,Aldeia das Dez,1999,32,53,4,2,35,18,12,5,2,0,2,0,79796.0,1092.6
16E061101,61101,Aldeia das Dez,2009,13,22,1,3,17,10,6,1,1,0,1,0,29389.0,929.7
16E061101,61101,Aldeia das Dez,2019,6,58,3,4,19,12,7,1,5,2,3,0,408548.0,4057.5
16E061102,61102,Alvoco das VÃ¡rzeas,1999,41,40,5,3,45,23,18,4,5,3,2,0,93455.0,1616.9
16E061102,61102,Alvoco das VÃ¡rzeas,2009,9,18,2,3,14,7,5,1,1,0,0,0,31832.0,1016.3
16E061102,61102,Alvoco das VÃ¡rzeas,2019,4,10,1,5,7,3,1,2,3,3,0,0,38199.0,1534.7
16E061103,61103,AvÃ´,1999,41,74,3,2,50,23,20,8,5,2,2,0,137625.0,1295.1
16E061103,61103,AvÃ´,2009,29,42,3,2,38,20,15,4,3,1,2,0,110286.0,1301.9
16E061103,61103,AvÃ´,2019,12,64,3,7,29,20,9,0,3,0,2,1,308173.0,2161.3
16E061104,61104,Bobadela,1999,66,89,3,3,66,33,25,8,11,7,4,1,294847.0,2205.4
16E061104,61104,Bobadela,2009,21,88,8,17,47,21,18,8,6,5,1,0,183287.0,1271.1
16E061104,61104,Bobadela,2019,16,60,12,9,31,18,10,4,14,12,2,0,274875.0,1062.4
16E061106,61106,Lagares,1999,160,191,22,11,154,65,67,21,11,1,9,1,474152.0,1410.1
16E061106,61106,Lagares,2009,47,156,17,10,127,51,41,35,3,0,3,0,216470.0,1340.1
16E061106,61106,Lagares,2019,19,90,26,8,59,26,16,18,13,10,3,0,618542.0,2629.3
16E061109,61109,Lourosa,1999,72,121,6,5,92,39,37,17,7,2,4,0,226631.0,1311.1
16E061109,61109,Lourosa,2009,31,102,11,8,46,23,17,6,2,0,2,0,170136.0,1139.2
16E061109,61109,Lourosa,2019,9,57,20,6,32,15,8,9,3,0,3,0,302801.0,3219.6
16E061110,61110,Meruge,1999,108,95,16,11,104,49,37,19,13,2,11,0,270941.0,1421.1
16E061110,61110,Meruge,2009,42,75,9,19,39,24,11,4,4,0,4,0,106091.0,1133.6
16E061110,61110,Meruge,2019,10,39,13,8,24,13,7,4,1,0,0,0,91840.0,1492.1
16E061111,61111,Nogueira do Cravo,1999,181,279,25,16,174,78,71,26,23,11,12,1,711096.0,1571.6
16E061111,61111,Nogueira do Cravo,2009,76,138,26,16,124,66,45,13,14,10,4,0,412977.0,1302.2
16E061111,61111,Nogueira do Cravo,2019,43,201,39,25,111,58,34,19,16,10,6,0,637223.0,1844.3
16E061115,61115,SÃ£o GiÃ£o,1999,65,71,5,8,58,32,21,5,2,1,1,0,251293.0,1551.4
16E061115,61115,SÃ£o GiÃ£o,2009,22,33,5,5,35,21,11,4,1,1,1,0,99004.0,1529.5
16E061115,61115,SÃ£o GiÃ£o,2019,0,12,2,2,4,2,1,0,0,0,0,0,19561.0,947.7
16E061118,61118,Seixo da Beira,1999,247,387,22,14,337,147,126,63,48,31,17,1,2297669.0,4060.4
16E061118,61118,Seixo da Beira,2009,113,336,14,19,202,109,72,22,26,23,3,1,2683151.0,3824.9
16E061118,61118,Seixo da Beira,2019,9,182,33,13,81,43,34,4,11,7,3,0,815371.0,1989.1
16E061119,61119,Travanca de Lagos,1999,148,229,20,12,189,86,69,34,12,3,8,1,427902.0,1423.6
16E061119,61119,Travanca de Lagos,2009,80,148,35,19,133,63,50,21,6,4,1,0,380317.0,1139.1
16E061119,61119,Travanca de Lagos,2019,15,103,22,12,45,27,14,5,5,2,3,0,332933.0,1479.0
16E061122,61122,UniÃ£o das freguesias de Ervedal e Vila Franca da Beira,1999,163,258,29,21,236,117,83,37,16,4,11,1,520678.0,1336.0
16E061122,61122,UniÃ£o das freguesias de Ervedal e Vila Franca da Beira,2009,79,216,22,19,131,66,44,21,7,2,5,1,436410.0,1412.7
16E061122,61122,UniÃ£o das freguesias de Ervedal e Vila Franca da Beira,2019,16,87,16,16,60,31,25,5,6,0,6,0,512759.0,2392.4
16E061123,61123,UniÃ£o das freguesias de Lagos da Beira e Lajeosa,1999,158,242,21,20,176,80,66,30,21,2,19,1,639075.0,1547.4
16E061123,61123,UniÃ£o das freguesias de Lagos da Beira e Lajeosa,2009,29,167,28,19,117,51,42,25,12,4,7,0,350779.0,1886.3
16E061123,61123,UniÃ£o das freguesias de Lagos da Beira e Lajeosa,2019,15,87,25,21,47,27,12,8,11,3,8,0,476962.0,3179.3
16E061124,61124,UniÃ£o das freguesias de Oliveira do Hospital e SÃ£o Paio de GramaÃ§os,1999,90,177,15,22,119,57,48,14,68,53,13,1,1238689.0,2159.8
16E061124,61124,UniÃ£o das freguesias de Oliveira do Hospital e SÃ£o Paio de GramaÃ§os,2009,28,83,14,13,43,24,13,6,23,20,2,0,438226.0,2113.2
16E061124,61124,UniÃ£o das freguesias de Oliveira do Hospital e SÃ£o Paio de GramaÃ§os,2019,18,65,24,17,28,16,10,2,30,21,7,2,711513.0,1810.4
16E061125,61125,UniÃ£o das freguesias de Penalva de Alva e SÃ£o SebastiÃ£o da Feira,1999,37,58,7,2,35,16,13,6,2,0,1,0,111025.0,1224.1
16E061125,61125,UniÃ£o das freguesias de Penalva de Alva e SÃ£o SebastiÃ£o da Feira,2009,10,45,1,2,28,13,11,3,1,0,1,0,81477.0,1631.5
16E061125,61125,UniÃ£o das freguesias de Penalva de Alva e SÃ£o SebastiÃ£o da Feira,2019,1,13,6,4,7,4,2,1,3,2,1,0,189227.0,3739.7
16E061126,61126,UniÃ£o das freguesias de Santa Ovaia e Vila Pouca da Beira,1999,39,117,9,2,73,34,27,12,6,2,4,0,250577.0,1475.1
16E061126,61126,UniÃ£o das freguesias de Santa Ovaia e Vila Pouca da Beira,2009,24,73,7,2,50,26,17,7,4,1,4,0,179057.0,1662.1
16E061126,61126,UniÃ£o das freguesias de Santa Ovaia e Vila Pouca da Beira,2019,12,64,2,4,29,19,9,2,2,1,0,0,152943.0,1430.2
16E061201,61201,Cabril,1999,31,19,2,2,37,18,17,2,0,0,0,0,33954.0,1975.2
16E061201,61201,Cabril,2009,27,37,0,2,48,27,17,4,1,0,1,0,38453.0,1369.4
16E061201,61201,Cabril,2019,4,12,0,0,6,3,3,0,0,0,0,0,6739.0,960.0
16E061202,61202,Dornelas do ZÃªzere,1999,36,52,11,2,48,20,19,8,2,1,1,0,49532.0,1659.4
16E061202,61202,Dornelas do ZÃªzere,2009,31,52,7,2,31,16,13,3,1,0,1,0,72177.0,1386.2
16E061202,61202,Dornelas do ZÃªzere,2019,11,36,10,3,13,6,5,2,1,0,0,0,49649.0,1827.3
16E061204,61204,Janeiro de Baixo,1999,61,106,10,0,87,41,36,10,1,0,1,0,131134.0,1860.3
16E061204,61204,Janeiro de Baixo,2009,44,104,4,2,84,48,32,4,1,0,1,0,108907.0,1413.1
16E061204,61204,Janeiro de Baixo,2019,11,91,8,5,35,19,15,2,1,0,1,0,224709.0,2946.2
16E061206,61206,Pampilhosa da Serra,1999,83,54,2,4,81,41,33,6,1,0,1,0,134230.0,1862.5
16E061206,61206,Pampilhosa da Serra,2009,41,86,15,16,51,25,14,13,3,0,3,0,269890.0,2801.1
16E061206,61206,Pampilhosa da Serra,2019,27,78,31,18,49,28,15,6,8,6,3,0,991883.0,11775.9
16E061207,61207,Pessegueiro,1999,35,25,0,0,38,16,17,5,0,0,0,0,60558.0,2502.4
16E061207,61207,Pessegueiro,2009,7,15,1,0,9,5,3,0,0,0,0,0,33574.0,5026.0
16E061207,61207,Pessegueiro,2019,3,11,5,2,7,3,3,2,0,0,0,0,27465.0,2452.3
16E061209,61209,Unhais-o-Velho,1999,74,96,11,4,92,42,38,12,1,0,0,0,137460.0,2250.1
16E061209,61209,Unhais-o-Velho,2009,36,81,14,5,84,43,34,7,1,0,1,0,106804.0,1794.4
16E061209,61209,Unhais-o-Velho,2019,16,69,20,6,23,12,8,4,1,0,1,0,149076.0,2373.8
16E061211,61211,FajÃ£o-Vidual,1999,43,39,3,0,55,26,23,6,0,0,0,0,139135.0,3070.0
16E061211,61211,FajÃ£o-Vidual,2009,18,34,0,0,28,16,10,3,0,0,0,0,45544.0,2680.6
16E061211,61211,FajÃ£o-Vidual,2019,7,32,9,5,22,11,7,4,1,0,1,0,202716.0,2851.1
16E061212,61212,Portela do Fojo-Machio,1999,47,43,4,1,55,26,22,7,5,4,2,0,65105.0,1148.8
16E061212,61212,Portela do Fojo-Machio,2009,71,116,10,1,111,58,43,10,8,2,6,0,182667.0,1736.0
16E061212,61212,Portela do Fojo-Machio,2019,26,66,10,6,21,11,8,3,2,1,1,0,72215.0,1478.9
16E061301,61301,Carvalho,1999,161,205,23,7,110,46,41,23,4,0,4,0,445989.0,2190.8
16E061301,61301,Carvalho,2009,107,183,13,6,179,83,70,26,0,0,0,0,260203.0,3196.6
16E061301,61301,Carvalho,2019,25,122,18,9,76,35,31,10,0,0,0,0,161590.0,2634.8
16E061302,61302,Figueira de LorvÃ£o,1999,165,246,24,8,237,100,101,35,8,0,8,1,535279.0,2270.2
16E061302,61302,Figueira de LorvÃ£o,2009,80,202,22,13,165,81,69,16,3,2,0,0,339299.0,2197.1
16E061302,61302,Figueira de LorvÃ£o,2019,29,192,35,27,68,32,19,17,5,2,2,0,326806.0,2622.8
16E061304,61304,LorvÃ£o,1999,57,153,9,3,114,51,53,11,2,1,1,0,295827.0,2510.2
16E061304,61304,LorvÃ£o,2009,16,146,15,12,81,40,24,17,1,0,1,0,164303.0,2454.1
16E061304,61304,LorvÃ£o,2019,15,208,37,28,96,56,30,11,3,2,1,0,438864.0,3541.8
16E061307,61307,Penacova,1999,77,199,28,18,158,64,65,29,0,0,0,0,220300.0,1914.3
16E061307,61307,Penacova,2009,53,151,13,16,88,44,30,13,2,0,1,0,210938.0,2280.2
16E061307,61307,Penacova,2019,15,113,22,17,57,38,12,7,2,0,1,0,249773.0,2868.6
16E061310,61310,Sazes do LorvÃ£o,1999,75,122,12,7,131,58,60,13,6,2,4,0,215061.0,1700.4
16E061310,61310,Sazes do LorvÃ£o,2009,40,100,10,10,57,24,23,10,1,1,1,0,156937.0,1748.8
16E061310,61310,Sazes do LorvÃ£o,2019,24,71,26,10,36,28,5,3,1,1,0,0,145613.0,2277.7
16E061312,61312,UniÃ£o das freguesias de FriÃºmes e Paradela,1999,48,124,13,7,80,39,28,14,9,4,5,0,360741.0,3739.0
16E061312,61312,UniÃ£o das freguesias de FriÃºmes e Paradela,2009,16,95,16,9,51,24,16,11,2,1,1,0,136950.0,2156.0
16E061312,61312,UniÃ£o das freguesias de FriÃºmes e Paradela,2019,4,83,20,5,33,20,8,5,1,1,1,0,203895.0,3763.3
16E061313,61313,UniÃ£o das freguesias de Oliveira do Mondego e Travanca do Mondego,1999,77,180,11,7,68,35,20,14,4,0,4,0,271587.0,1992.4
16E061313,61313,UniÃ£o das freguesias de Oliveira do Mondego e Travanca do Mondego,2009,18,119,8,8,88,49,33,7,2,0,2,0,176175.0,2143.5
16E061313,61313,UniÃ£o das freguesias de Oliveira do Mondego e Travanca do Mondego,2019,29,193,42,31,89,47,28,13,2,0,2,0,379396.0,2667.3
16E061314,61314,UniÃ£o das freguesias de SÃ£o Pedro de Alva e SÃ£o Paio de Mondego,1999,201,302,25,14,158,62,55,40,8,0,7,1,448868.0,1560.2
16E061314,61314,UniÃ£o das freguesias de SÃ£o Pedro de Alva e SÃ£o Paio de Mondego,2009,84,257,34,19,165,71,54,40,6,0,4,2,345702.0,2132.5
16E061314,61314,UniÃ£o das freguesias de SÃ£o Pedro de Alva e SÃ£o Paio de Mondego,2019,21,263,41,22,92,53,29,10,10,4,5,1,357584.0,1604.6
16E061401,61401,Cumeeira,1999,185,258,30,20,236,114,91,31,2,0,2,0,369638.0,1166.1
16E061401,61401,Cumeeira,2009,107,209,15,17,174,91,60,23,0,0,0,0,207213.0,1253.8
16E061401,61401,Cumeeira,2019,15,214,68,53,162,72,45,45,8,4,4,1,685516.0,2644.4
16E061402,61402,Espinhal,1999,44,44,2,4,40,23,15,2,3,1,2,0,87026.0,1808.5
16E061402,61402,Espinhal,2009,8,20,2,2,11,6,4,1,1,1,0,0,36461.0,1891.2
16E061402,61402,Espinhal,2019,4,26,4,1,13,8,4,2,0,0,0,0,67298.0,3152.1
16E061403,61403,Podentes,1999,111,170,37,36,152,77,50,25,12,3,8,0,292604.0,1097.9
16E061403,61403,Podentes,2009,63,108,14,19,78,44,24,10,5,0,4,0,221041.0,1161.1
16E061403,61403,Podentes,2019,7,154,56,66,106,51,22,34,7,0,7,0,197133.0,1225.0
16E061407,61407,"UniÃ£o das freguesias de SÃ£o Miguel, Santa EufÃ©mia e RabaÃ§al",1999,454,693,83,57,455,254,144,57,17,4,11,2,1098529.0,968.4
16E061407,61407,"UniÃ£o das freguesias de SÃ£o Miguel, Santa EufÃ©mia e RabaÃ§al",2009,221,479,75,32,275,155,88,32,9,4,5,1,939826.0,1243.2
16E061407,61407,"UniÃ£o das freguesias de SÃ£o Miguel, Santa EufÃ©mia e RabaÃ§al",2019,102,578,130,101,275,122,79,75,21,6,13,2,928473.0,1116.9
16E061501,61501,Alfarelos,1999,39,96,15,2,68,34,25,8,9,7,2,0,457846.0,1720.8
16E061501,61501,Alfarelos,2009,13,52,8,6,40,23,16,2,20,10,10,0,1387204.0,4255.5
16E061501,61501,Alfarelos,2019,14,66,9,12,22,13,6,3,6,5,0,0,539686.0,1495.5
16E061504,61504,FigueirÃ³ do Campo,1999,115,213,34,26,109,49,51,9,4,1,3,1,478966.0,1539.3
16E061504,61504,FigueirÃ³ do Campo,2009,44,149,25,20,104,55,39,10,1,0,0,0,191844.0,1442.0
16E061504,61504,FigueirÃ³ do Campo,2019,9,89,19,8,33,18,13,1,3,2,0,0,471317.0,4040.1
16E061506,61506,Granja do Ulmeiro,1999,24,64,10,5,33,17,12,4,2,0,2,0,146615.0,1092.9
16E061506,61506,Granja do Ulmeiro,2009,4,37,7,5,19,11,6,2,0,0,0,0,130623.0,1381.2
16E061506,61506,Granja do Ulmeiro,2019,7,22,7,15,12,8,2,2,1,0,0,0,203808.0,3717.1
16E061508,61508,Samuel,1999,279,316,48,10,339,160,136,43,5,0,4,2,716398.0,1091.6
16E061508,61508,Samuel,2009,53,159,23,18,95,60,27,9,3,1,1,0,417805.0,1225.3
16E061508,61508,Samuel,2019,19,273,55,24,105,57,30,18,5,2,3,0,548971.0,1285.3
16E061509,61509,Soure,1999,824,1534,198,48,1053,496,448,109,78,24,53,1,3428389.0,1807.2
16E061509,61509,Soure,2009,308,758,110,78,474,265,170,40,136,124,11,1,19856189.0,14311.0
16E061509,61509,Soure,2019,124,798,199,112,320,178,92,50,51,36,14,2,3420934.0,2302.5
16E061510,61510,TapÃ©us,1999,63,150,15,8,94,43,33,17,1,0,1,0,236732.0,932.9
16E061510,61510,TapÃ©us,2009,25,86,9,9,43,25,15,3,0,0,0,0,144044.0,1166.1
16E061510,61510,TapÃ©us,2019,13,103,25,15,62,32,23,7,3,0,3,0,164054.0,1091.3
16E061511,61511,Vila Nova de AnÃ§os,1999,76,167,20,16,135,68,55,12,6,4,2,0,577460.0,1214.1
16E061511,61511,Vila Nova de AnÃ§os,2009,44,149,33,9,118,66,41,10,4,1,3,0,1209381.0,1323.7
16E061511,61511,Vila Nova de AnÃ§os,2019,6,91,27,17,58,34,19,6,7,6,1,0,1288410.0,1741.3
16E061512,61512,Vinha da Rainha,1999,182,253,37,12,243,117,94,31,17,7,8,1,664508.0,1221.9
16E061512,61512,Vinha da Rainha,2009,83,235,52,21,138,77,50,10,3,2,1,1,798293.0,1430.6
16E061512,61512,Vinha da Rainha,2019,12,266,59,31,114,57,40,17,5,3,2,1,867531.0,1615.7
16E061513,61513,UniÃ£o das freguesias de Degracias e Pombalinho,1999,398,486,53,12,403,201,146,56,5,0,4,1,1343399.0,891.7
16E061513,61513,UniÃ£o das freguesias de Degracias e Pombalinho,2009,206,285,35,16,214,121,73,20,1,0,0,1,831556.0,1052.4
16E061513,61513,UniÃ£o das freguesias de Degracias e Pombalinho,2019,61,266,27,11,260,159,94,7,7,4,3,1,646568.0,972.6
16E061514,61514,UniÃ£o das freguesias de Gesteira e BrunhÃ³s,1999,226,276,51,21,312,143,136,33,8,0,7,1,546761.0,1205.5
16E061514,61514,UniÃ£o das freguesias de Gesteira e BrunhÃ³s,2009,86,141,20,9,90,51,34,5,1,0,0,0,281523.0,1223.4
16E061514,61514,UniÃ£o das freguesias de Gesteira e BrunhÃ³s,2019,19,146,30,27,98,50,32,16,1,1,0,0,233773.0,1330.9
16E061602,61602,Candosa,1999,67,85,9,8,58,26,23,9,8,3,5,0,103922.0,1141.6
16E061602,61602,Candosa,2009,18,38,6,8,34,17,14,4,1,0,1,0,83030.0,1332.1
16E061602,61602,Candosa,2019,7,35,6,10,28,15,10,3,5,3,2,0,110558.0,1751.5
16E061603,61603,Carapinha,1999,52,98,12,2,60,24,22,14,3,2,1,0,126801.0,1532.7
16E061603,61603,Carapinha,2009,18,70,11,5,67,31,22,14,0,0,0,0,70695.0,1350.4
16E061603,61603,Carapinha,2019,6,54,10,4,14,7,5,1,0,0,0,0,64700.0,2045.5
16E061608,61608,MidÃµes,1999,108,95,6,3,93,42,34,18,22,17,5,1,356281.0,1369.3
16E061608,61608,MidÃµes,2009,103,199,27,20,169,84,52,33,21,14,6,1,532060.0,1355.1
16E061608,61608,MidÃµes,2019,65,224,48,29,138,76,47,15,30,17,12,2,1293049.0,2552.7
16E061609,61609,Mouronho,1999,85,148,1,2,78,39,21,19,7,0,7,0,393595.0,2732.2
16E061609,61609,Mouronho,2009,50,144,24,6,85,40,28,17,2,0,2,1,285291.0,1655.2
16E061609,61609,Mouronho,2019,17,141,31,6,62,32,19,11,1,0,1,0,236456.0,1810.7
16E061611,61611,PÃ³voa de MidÃµes,1999,39,70,8,6,55,29,21,5,7,0,7,0,158791.0,1398.3
16E061611,61611,PÃ³voa de MidÃµes,2009,34,76,8,4,63,29,24,10,4,2,1,0,161021.0,1481.2
16E061611,61611,PÃ³voa de MidÃµes,2019,12,48,6,4,43,24,17,2,9,5,4,0,446529.0,5039.3
16E061612,61612,SÃ£o JoÃ£o da Boa Vista,1999,45,100,8,1,60,26,23,11,5,3,2,0,173595.0,1473.8
16E061612,61612,SÃ£o JoÃ£o da Boa Vista,2009,12,59,7,3,34,18,13,4,5,4,1,0,180946.0,1507.4
16E061612,61612,SÃ£o JoÃ£o da Boa Vista,2019,2,47,9,2,21,12,6,3,2,0,2,0,113793.0,1784.7
16E061614,61614,TÃ¡bua,1999,159,268,21,8,200,94,78,28,29,8,19,1,470602.0,1449.0
16E061614,61614,TÃ¡bua,2009,50,184,15,15,66,34,22,10,26,23,3,0,838979.0,3568.0
16E061614,61614,TÃ¡bua,2019,19,136,49,24,113,54,45,15,20,10,10,0,378922.0,1727.8
16E061616,61616,UniÃ£o das freguesias de Ãzere e Covelo,1999,102,155,12,5,130,56,48,26,24,9,15,0,379413.0,1227.1
16E061616,61616,UniÃ£o das freguesias de Ãzere e Covelo,2009,64,165,17,12,95,44,35,16,11,4,6,0,356777.0,1226.2
16E061616,61616,UniÃ£o das freguesias de Ãzere e Covelo,2019,21,109,22,9,64,34,25,5,2,0,2,0,371672.0,1628.4
16E061617,61617,UniÃ£o das freguesias de Covas e Vila Nova de Oliveirinha,1999,195,258,25,10,172,77,68,28,25,17,8,1,666544.0,1611.7
16E061617,61617,UniÃ£o das freguesias de Covas e Vila Nova de Oliveirinha,2009,71,180,19,6,127,58,45,25,4,3,1,0,342037.0,1171.8
16E061617,61617,UniÃ£o das freguesias de Covas e Vila Nova de Oliveirinha,2019,26,162,32,23,92,47,26,18,21,15,5,1,693599.0,2134.2
