NutsID,DICOFRE,region_name,year,edu_none,edu_basic,edu_secondary,edu_superior,labour_family,labour_holder,labour_spouse,labour_other_family,labour_non_family,labour_regular,labour_non_regular,labour_not_hired,production_eur,production_area
170150411,150411,UniÃ£o das freguesias de Palhais e Coina,2019,3,17,3,7,5,4,1,0,1,0,0,0,29951.0,5042.3
170150601,150601,Alhos Vedros,1999,121,177,20,11,121,68,37,16,24,20,4,1,2999042.0,9330.9
170150601,150601,Alhos Vedros,2009,44,128,11,9,90,44,24,22,19,16,2,0,1830499.0,7950.0
170150601,150601,Alhos Vedros,2019,16,68,19,10,36,22,10,3,67,60,5,2,14419611.0,19611.6
170150603,150603,Moita,1999,217,333,56,32,295,137,99,59,71,64,5,2,7964675.0,5342.7
170150603,150603,Moita,2009,75,227,40,20,165,77,44,44,31,30,1,1,3290273.0,5061.7
170150603,150603,Moita,2019,28,111,29,18,53,37,13,3,33,31,1,1,4657966.0,7878.7
170150607,150607,UniÃ£o das freguesias de Baixa da Banheira e Vale da Amoreira,1999,0,0,0,3,0,0,0,0,6,5,1,0,527733.0,24568.6
170150607,150607,UniÃ£o das freguesias de Baixa da Banheira e Vale da Amoreira,2009,1,1,1,0,1,0,0,1,0,0,0,0,8898.0,2966.1
170150607,150607,UniÃ£o das freguesias de Baixa da Banheira e Vale da Amoreira,2019,1,21,0,6,4,4,0,0,1,0,1,0,60627.0,2184.0
170150608,150608,UniÃ£o das freguesias de Gaio-RosÃ¡rio e Sarilhos Pequenos,1999,11,11,4,1,10,6,1,2,4,3,1,0,406477.0,4107.5
170150608,150608,UniÃ£o das freguesias de Gaio-RosÃ¡rio e Sarilhos Pequenos,2009,1,14,3,1,8,4,2,2,6,6,0,0,241416.0,5388.7
170150608,150608,UniÃ£o das freguesias de Gaio-RosÃ¡rio e Sarilhos Pequenos,2019,3,10,3,2,3,2,1,0,4,2,2,0,824974.0,600.6
170150701,150701,Canha,1999,150,348,51,41,193,107,63,23,443,266,174,2,19001047.0,1807.8
170150701,150701,Canha,2009,43,196,28,40,108,64,30,14,314,248,62,3,31929600.0,2920.7
170150701,150701,Canha,2019,24,131,43,54,58,39,14,5,360,293,52,15,27195012.0,2385.6
170150704,150704,Sarilhos Grandes,1999,101,190,29,16,151,77,42,32,93,81,10,1,6929072.0,11643.0
170150704,150704,Sarilhos Grandes,2009,24,92,9,6,52,28,14,10,22,21,1,0,5659222.0,23183.1
170150704,150704,Sarilhos Grandes,2019,14,71,15,12,37,20,8,9,157,112,43,1,8173089.0,22918.8
170150709,150709,UniÃ£o das freguesias de Atalaia e Alto Estanqueiro-Jardia,1999,195,338,35,11,243,122,81,40,62,32,30,1,6152474.0,9005.6
170150709,150709,UniÃ£o das freguesias de Atalaia e Alto Estanqueiro-Jardia,2009,76,213,22,15,141,69,37,35,65,61,3,0,4596206.0,5197.2
170150709,150709,UniÃ£o das freguesias de Atalaia e Alto Estanqueiro-Jardia,2019,26,112,21,17,76,43,24,9,25,20,5,0,1128172.0,2919.0
170150710,150710,UniÃ£o das freguesias de Montijo e Afonsoeiro,1999,73,155,28,12,112,66,27,19,51,19,31,1,2671848.0,8601.4
170150710,150710,UniÃ£o das freguesias de Montijo e Afonsoeiro,2009,10,39,10,9,24,14,7,2,77,71,5,0,6671267.0,23631.0
170150710,150710,UniÃ£o das freguesias de Montijo e Afonsoeiro,2019,4,39,5,18,32,18,10,4,124,120,3,1,5103524.0,12343.5
170150711,150711,UniÃ£o das freguesias de PegÃµes,1999,414,925,108,34,400,224,108,68,235,115,115,5,13882688.0,3081.9
170150711,150711,UniÃ£o das freguesias de PegÃµes,2009,61,453,29,15,292,166,107,18,195,174,18,3,15122386.0,5729.2
170150711,150711,UniÃ£o das freguesias de PegÃµes,2019,42,398,123,50,176,111,45,20,724,309,165,249,18994556.0,4709.0
170150802,150802,Palmela,1999,563,1134,162,101,560,329,162,69,412,182,223,6,11346338.0,2769.3
170150802,150802,Palmela,2009,239,793,124,112,401,229,114,58,283,136,144,3,13934989.0,1738.2
170150802,150802,Palmela,2019,108,527,179,117,254,170,51,33,256,117,124,15,7410498.0,2735.5
170150803,150803,Pinhal Novo,1999,604,1046,99,50,719,381,261,76,287,180,99,8,12389956.0,2189.0
170150803,150803,Pinhal Novo,2009,197,492,33,33,344,203,126,15,74,55,19,0,12541403.0,9348.6
170150803,150803,Pinhal Novo,2019,84,444,124,55,233,137,63,33,117,68,45,4,8344154.0,1590.2
170150804,150804,Quinta do Anjo,1999,230,472,53,39,282,175,74,33,169,119,48,2,10873711.0,6508.3
170150804,150804,Quinta do Anjo,2009,54,234,21,27,96,61,26,9,87,53,33,1,4802439.0,3935.9
170150804,150804,Quinta do Anjo,2019,20,161,35,36,87,52,25,10,90,46,37,6,4649888.0,3929.4
170150806,150806,UniÃ£o das freguesias de PoceirÃ£o e Marateca,1999,963,1748,207,65,853,472,265,117,600,283,307,10,28995941.0,2441.7
170150806,150806,UniÃ£o das freguesias de PoceirÃ£o e Marateca,2009,534,1435,175,113,962,508,279,175,425,255,165,4,43137115.0,2317.9
170150806,150806,UniÃ£o das freguesias de PoceirÃ£o e Marateca,2019,204,1102,289,176,477,289,133,54,559,328,176,55,39283027.0,2295.8
170151002,151002,Amora,1999,16,39,13,7,21,11,4,6,2,2,0,0,127370.0,504.6
170151002,151002,Amora,2009,2,16,4,2,9,6,1,2,1,0,1,0,90430.0,904.3
170151002,151002,Amora,2019,5,21,4,9,8,4,3,2,9,6,2,0,186495.0,2093.8
170151005,151005,Corroios,1999,4,12,0,3,5,3,1,1,1,1,0,0,165221.0,1758.0
170151005,151005,Corroios,2009,0,9,1,2,3,2,1,0,0,0,0,0,10813.0,180.5
170151005,151005,Corroios,2019,0,3,2,6,2,2,0,0,5,4,1,0,621043.0,14517.1
170151006,151006,FernÃ£o Ferro,1999,24,78,17,14,41,21,12,8,3,2,1,0,320565.0,798.8
170151006,151006,FernÃ£o Ferro,2009,4,28,2,2,20,13,6,1,1,1,0,0,332796.0,688.3
170151006,151006,FernÃ£o Ferro,2019,2,28,1,3,9,7,2,0,1,0,1,0,109944.0,2890.2
170151007,151007,"UniÃ£o das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",1999,24,47,3,8,30,17,8,5,16,15,1,0,1952761.0,7770.9
170151007,151007,"UniÃ£o das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",2009,4,16,0,1,10,7,3,0,2,2,0,0,47923.0,1230.1
170151007,151007,"UniÃ£o das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",2019,3,31,2,5,9,6,1,2,3,2,1,0,65160.0,249.6
170151101,151101,Sesimbra (Castelo),1999,328,502,46,32,383,215,133,35,49,42,5,1,3291459.0,1268.5
170151101,151101,Sesimbra (Castelo),2009,96,290,30,19,208,116,67,25,49,45,4,1,2602966.0,1404.1
170151101,151101,Sesimbra (Castelo),2019,29,258,49,55,140,89,31,20,62,49,6,6,7712840.0,2498.9
170151102,151102,Sesimbra (Santiago),1999,0,7,0,0,1,1,0,0,0,0,0,0,7895.0,1521.2
170151102,151102,Sesimbra (Santiago),2019,0,5,3,0,2,2,1,0,0,0,0,0,24219.0,934.4
170151103,151103,Quinta do Conde,1999,1,2,0,1,2,2,0,0,1,1,0,0,7692.0,1732.4
170151103,151103,Quinta do Conde,2009,1,1,0,0,1,1,1,0,0,0,0,0,5326.0,2219.0
170151103,151103,Quinta do Conde,2019,0,2,0,0,1,1,0,0,0,0,0,0,10827.0,12737.6
170151205,151205,SetÃºbal (SÃ£o SebastiÃ£o),1999,37,69,17,18,42,24,8,10,20,9,11,0,909608.0,505.7
170151205,151205,SetÃºbal (SÃ£o SebastiÃ£o),2009,9,37,8,8,21,10,7,5,18,13,5,0,1384766.0,8720.2
170151205,151205,SetÃºbal (SÃ£o SebastiÃ£o),2019,2,17,13,6,4,3,1,0,3,2,1,0,253557.0,1110.0
170151207,151207,GÃ¢mbia-Pontes-Alto da Guerra,1999,118,254,8,11,207,109,79,19,90,53,37,0,1974061.0,1717.6
170151207,151207,GÃ¢mbia-Pontes-Alto da Guerra,2009,49,128,19,8,94,49,27,18,15,11,3,0,1590591.0,2551.3
170151207,151207,GÃ¢mbia-Pontes-Alto da Guerra,2019,13,67,19,13,38,25,11,3,40,22,1,16,1994205.0,1690.5
170151208,151208,Sado,1999,60,125,4,5,86,44,34,8,19,17,2,0,928431.0,1485.2
170151208,151208,Sado,2009,13,53,3,3,43,24,12,6,12,9,3,0,675946.0,3337.8
170151208,151208,Sado,2019,7,31,9,8,11,10,0,0,2,1,0,1,162552.0,4330.1
170151209,151209,UniÃ£o das freguesias de AzeitÃ£o (SÃ£o LourenÃ§o e SÃ£o SimÃ£o),1999,79,205,46,51,135,78,34,23,94,73,20,1,2158371.0,1704.3
170151209,151209,UniÃ£o das freguesias de AzeitÃ£o (SÃ£o LourenÃ§o e SÃ£o SimÃ£o),2009,26,132,27,53,73,41,17,15,200,177,13,10,2134145.0,1448.0
170151209,151209,UniÃ£o das freguesias de AzeitÃ£o (SÃ£o LourenÃ§o e SÃ£o SimÃ£o),2019,15,116,34,77,55,45,8,2,183,158,16,8,3271812.0,1859.7
170151210,151210,"UniÃ£o das freguesias de SetÃºbal (SÃ£o JuliÃ£o, Nossa Senhora da Anunciada e Santa Maria da GraÃ§a)",1999,44,100,27,33,58,37,15,6,56,46,9,1,1438009.0,1050.4
170151210,151210,"UniÃ£o das freguesias de SetÃºbal (SÃ£o JuliÃ£o, Nossa Senhora da Anunciada e Santa Maria da GraÃ§a)",2009,18,57,3,10,30,20,8,2,35,29,2,3,812705.0,1833.4
170151210,151210,"UniÃ£o das freguesias de SetÃºbal (SÃ£o JuliÃ£o, Nossa Senhora da Anunciada e Santa Maria da GraÃ§a)",2019,5,42,11,18,28,18,6,4,44,33,3,8,2056976.0,2800.2
